,title,year,hour,time,type
18250,courtneyfrerichs,2019,21,215436,like
18251,mayanataros,2019,21,215328,like
18252,flotrack,2019,17,174017,like
18253,mountsijournalism,2019,0,4708,like
18254,jessicaclements,2019,17,172302,like
18255,lissyduncs,2019,17,172043,like
18256,milesplit,2019,17,172039,like
18257,mshswildcats,2019,16,164344,like
18258,fitnesssaunders,2019,16,164334,like
18259,nikeportlandxc,2019,16,164327,like
18260,bellas_2nd2nd_account,2019,15,153758,like
18261,amberunz,2019,0,3200,like
18262,emmacoburn,2019,23,235621,like
18263,flotrack,2019,23,235535,like
18264,flotrack,2019,23,235425,like
18265,flotrack,2019,22,221936,like
18266,flotrack,2019,22,221854,like
18267,flotrack,2019,22,221816,like
18268,madyreed5,2019,22,221741,like
18269,milesplit,2019,22,221732,like
18270,locomotive98065,2019,22,221711,like
18271,mollyhuddle,2019,20,203243,like
18272,nikeportlandxc,2019,20,203141,like
18273,kaiagerber,2019,5,52631,like
18274,milesplit,2019,2,22630,like
18275,aishapraughtleer,2019,2,22553,like
18276,corbin.moore8,2019,2,22447,like
18277,flotrack,2019,5,53917,like
18278,steeple_squigs,2019,5,53901,like
18279,runnerspace,2019,5,53817,like
18280,runnerspace,2019,5,53805,like
18281,dyestat,2019,5,53728,like
18282,runnerspace,2019,1,13853,like
18283,mshswildcats,2019,1,13804,like
18284,milesplit,2019,1,13750,like
18285,world_record_egg,2019,1,12641,like
18286,salinamizuki,2019,4,41356,like
18287,runnerspace,2019,0,5454,like
18288,milesplit,2019,0,4822,like
18289,meliamaling,2019,22,220209,like
18290,mgcentro,2019,22,220023,like
18291,fitnesssaunders,2019,14,145000,like
18292,kaiagerber,2019,19,195052,like
18293,kate.m.fleming,2019,15,153914,like
18294,lissyduncs,2019,15,153135,like
18295,alexipappas,2019,2,25952,like
18296,flotrack,2019,2,25938,like
18297,alicewright139,2019,2,25927,like
18298,aishapraughtleer,2019,2,25915,like
18299,alexipappas,2019,2,25902,like
18300,racin__grayson,2019,2,25840,like
18301,eleanor_fulton,2019,2,25828,like
18302,milesplit,2019,2,25735,like
18303,amberunz,2019,22,223929,like
18304,kaiagerber,2019,20,203714,like
18305,nikeportlandxc,2019,0,1922,like
18306,cascade_kian,2019,18,184011,like
18307,maybels.pictures,2019,5,53626,like
18308,milesplit,2019,19,191236,like
18309,mountsijournalism,2019,0,3048,like
18310,mountsijournalism,2019,20,204432,like
18311,runnerspace,2019,20,202618,like
18312,mayanataros,2019,22,225036,like
18313,bellas_2nd2nd_account,2019,14,144739,like
18314,pablopiqasso,2019,5,54809,like
18315,taylorswift,2019,6,63506,like
18316,tristansmothers,2018,23,232851,like
18317,flotrack,2018,20,205644,like
18318,bellas_2nd2nd_account,2018,20,205631,like
18319,flotrack,2018,20,204357,like
18320,shalaneflanagan,2018,20,204245,like
18321,fitnesssaunders,2018,20,204208,like
18322,shawnmendes,2018,19,190405,like
18323,nikeportlandxc,2018,18,184918,like
18324,flotrack,2018,6,64433,like
18325,emma.purdy_,2018,6,64353,like
18326,emma.purdy_,2018,6,64341,like
18327,rosabateman,2018,5,53802,like
18328,bellas_2nd2nd_account,2018,19,195404,like
18329,maybels.pictures,2018,19,195323,like
18330,lexi.winter,2018,19,195249,like
18331,shalaneflanagan,2018,19,194836,like
18332,paul.talens,2018,5,55037,like
18333,maybels.pictures,2018,1,13414,like
18334,emmacoburn,2018,16,165508,like
18335,nikeportlandxc,2018,0,154,like
18336,salinamizuki,2018,0,118,like
18337,grace.charlotte.lord,2018,0,59,like
18338,emmahalseth,2018,0,50,like
18339,jacquelinefrimodt,2018,0,19,like
18340,_bellamariani.music,2018,23,235924,like
18341,taylorswift,2018,22,220644,like
18342,shawnmendes,2018,22,220631,like
18343,shawnmendes,2018,22,220628,like
18344,tomholland2013,2018,20,200113,like
18345,karisjochen,2018,21,212439,like
18346,runnerspace,2018,4,43444,like
18347,hannah_wask,2019,15,152604,like
18348,runnerspace,2019,20,205351,like
18349,meetmayacat,2019,19,195926,like
18350,smushofficial,2019,19,195903,like
18351,smushofficial,2019,19,195901,like
18352,mshswildcats,2019,19,195849,like
18353,mshswildcats,2019,19,195840,like
18354,hagerannie,2019,16,160320,like
18355,katiamlucas,2019,22,220928,like
18356,eleanor_fulton,2019,22,220814,like
18357,smushofficial,2019,22,220759,like
18358,runnerspace,2019,21,213946,like
18359,usatf,2019,17,173759,like
18360,wiaawa,2019,17,173750,like
18361,flotrack,2019,17,173717,like
18362,wiaawa,2019,17,173422,like
18363,runnerspace,2019,17,173419,like
18364,runnerspace,2019,17,173405,like
18365,wiaawa,2019,17,173348,like
18366,milesplit,2019,17,173151,like
18367,meetmayacat,2019,17,173053,like
18368,smushofficial,2019,17,173032,like
18369,milesplit,2019,7,71547,like
18370,runnerspace,2019,7,71543,like
18371,usatf,2019,7,71240,like
18372,mshswildcats,2019,7,71218,like
18373,emma.purdy_,2019,7,71215,like
18374,emma.purdy_,2019,7,71208,like
18375,mshswildcats,2019,7,71152,like
18376,mountsijournalism,2019,7,71145,like
18377,mountsijournalism,2019,7,71142,like
18378,mountsijournalism,2019,7,71136,like
18379,mountsijournalism,2019,7,71126,like
18380,brad.ley.smith,2019,6,63226,like
18381,amberunz,2019,4,43316,like
18382,mountsijournalism,2019,4,43313,like
18383,torigarciia,2019,5,50802,like
18384,reasonablybad,2019,5,50035,like
18385,wiaawa,2019,3,33031,like
18386,mollyhuddle,2019,3,33017,like
18387,wiaawa,2019,2,22224,like
18388,mountsijournalism,2019,2,22141,like
18389,mshswildcats,2019,2,22121,like
18390,jessicaclements,2019,0,1408,like
18391,bowermantc,2019,22,222914,like
18392,kaiagerber,2019,22,222847,like
18393,meetmayacat,2019,22,222821,like
18394,smushofficial,2019,22,222107,like
18395,mshschoirmemes,2019,22,222044,like
18396,smushofficial,2019,19,192955,like
18397,usatf,2019,19,195753,like
18398,mygglow,2019,19,195630,like
18399,em_sisson_,2019,19,195536,like
18400,mshswildcats,2019,19,195529,like
18401,mountsijournalism,2019,19,195524,like
18402,mountsijournalism,2019,19,195521,like
18403,nikeportlandxc,2019,19,195518,like
18404,mshswildcats,2019,19,195512,like
18405,sarahall3,2019,15,153533,like
18406,smushofficial,2019,15,153507,like
18407,meetmayacat,2019,15,153451,like
18408,kaiagerber,2019,15,153450,like
18409,thisisnotjillian,2019,15,153431,like
18410,_bellamariani.music,2019,15,153410,like
18411,mshswildcats,2019,15,153401,like
18412,courtneyfrerichs,2019,1,13256,like
18413,mountsijournalism,2019,1,13016,like
18414,flotrack,2019,1,10645,like
18415,saigemschuller,2019,1,10448,like
18416,racin__grayson,2019,1,10248,like
18417,smushofficial,2019,19,195827,like
18418,meetmayacat,2019,19,195823,like
18419,hosico_cat,2019,18,180143,like
18420,mygglow,2019,16,163710,like
18421,ladiahallie,2019,16,163609,like
18422,meetmayacat,2019,16,163606,like
18423,jessicaclements,2019,15,151505,like
18424,hummusmem3s,2019,15,151450,like
18425,hosico_cat,2019,15,151443,like
18426,hummusmem3s,2019,15,151409,like
18427,flotrack,2019,15,151345,like
18428,kaiagerber,2019,15,151341,like
18429,smushofficial,2019,15,151324,like
18430,hannah_wask,2019,6,60033,like
18431,meetmayacat,2019,1,15235,like
18432,smushofficial,2019,1,15206,like
18433,mshswildcats,2019,1,15139,like
18434,smushofficial,2019,1,15123,like
18435,mountsijournalism,2019,1,15114,like
18436,gwenjorgensen,2019,15,155912,like
18437,hosico_cat,2019,15,153900,like
18438,meetmayacat,2019,15,153826,like
18439,smushofficial,2019,15,153822,like
18440,steeple_squigs,2019,1,11438,like
18441,flotrack,2019,1,11346,like
18442,smushofficial,2019,1,11320,like
18443,smushofficial,2019,20,201705,like
18444,usatf,2019,15,153617,like
18445,flotrack,2019,15,153614,like
18446,flotrack,2019,15,153534,like
18447,flotrack,2019,15,153458,like
18448,flotrack,2019,15,153403,like
18449,shalaneflanagan,2019,14,145156,like
18450,kaiagerber,2019,14,144729,like
18451,eleanor_fulton,2019,14,144423,like
18452,hannah_wask,2019,14,144207,like
18453,mary.beth00,2019,14,144149,like
18454,oliviaobrien,2019,2,21259,like
18455,flotrack,2019,2,21137,like
18456,runnerspace,2019,2,21127,like
18457,karissaschweiz4,2019,2,21105,like
18458,gwenjorgensen,2019,2,21049,like
18459,lissyduncs,2019,2,21015,like
18460,bellas_2nd2nd_account,2019,2,20933,like
18461,bellas_2nd2nd_account,2019,2,20919,like
18462,paul.talens,2019,2,20904,like
18463,shalaneflanagan,2019,21,212957,like
18464,kaiagerber,2019,21,212952,like
18465,meetmayacat,2019,21,212900,like
18466,smushofficial,2019,21,212858,like
18467,smushofficial,2019,21,212856,like
18468,fastkate,2019,21,212840,like
18469,smushofficial,2019,21,212824,like
18470,smushofficial,2019,21,212819,like
18471,steeple_squigs,2019,21,212739,like
18472,meetmayacat,2019,21,212736,like
18473,smushofficial,2019,21,212735,like
18474,nikeportlandxc,2019,21,212651,like
18475,bellas_2nd2nd_account,2019,6,62647,like
18476,_bellamariani.music,2019,6,62639,like
18477,eleanor_fulton,2019,6,62612,like
18478,elle.p22,2019,3,33924,like
18479,flotrack,2019,3,33841,like
18480,dyestat,2019,3,33831,like
18481,flotrack,2019,3,33818,like
18482,flotrack,2019,3,33759,like
18483,milesplit,2019,3,33754,like
18484,runnerspace,2019,3,33736,like
18485,smushofficial,2019,3,33731,like
18486,saigemschuller,2019,3,33706,like
18487,fastkate,2019,3,33703,like
18488,mshswildcats,2019,3,33653,like
18489,baileyyhadley,2019,0,2643,like
18490,maybels.pictures,2019,23,234040,like
18491,ainsley9_,2019,23,234036,like
18492,singing_textposts,2019,22,220852,like
18493,smushofficial,2019,22,220527,like
18494,smushofficial,2019,16,160200,like
18495,fitnesssaunders,2019,15,154526,like
18496,patdalecki,2019,3,33424,like
18497,mayanataros,2019,3,32202,like
18498,flotrack,2019,3,30115,like
18499,mollyhuddle,2019,2,25942,like
18500,rogers.hallie,2019,23,234757,like
18501,flotrack,2019,21,215944,like
18502,flotrack,2019,21,215916,like
18503,smushofficial,2019,21,215857,like
18504,karisjochen,2019,21,215815,like
18505,kaiagerber,2019,21,215805,like
18506,steeple_squigs,2019,21,215749,like
18507,mshswildcats,2019,21,215744,like
18508,mshswildcats,2019,21,215727,like
18509,smushofficial,2019,15,152233,like
18510,meetmayacat,2019,15,152228,like
18511,carolineheberttt,2019,4,44929,like
18512,middlesex_league_memes,2019,0,3021,like
18513,flotrack,2019,0,1632,like
18514,usatf,2019,0,1623,like
18515,nikeportlandxc,2019,0,1515,like
18516,bellas_2nd2nd_account,2019,0,1509,like
18517,meetmayacat,2019,0,1504,like
18518,j.gardner11,2019,0,1502,like
18519,flotrack,2019,21,215523,like
18520,flotrack,2019,17,171409,like
18521,shalaneflanagan,2019,17,171253,like
18522,flotrack,2019,17,171228,like
18523,hosico_cat,2019,17,171145,like
18524,corymcgeeruns,2019,17,170825,like
18525,flotrack,2019,17,170646,like
18526,hosico_cat,2019,17,170631,like
18527,smushofficial,2019,17,170558,like
18528,amberunz,2019,17,170514,like
18529,smushofficial,2019,17,170510,like
18530,smushofficial,2019,17,170446,like
18531,jesstonn,2019,17,170441,like
18532,smushofficial,2019,17,170426,like
18533,meetmayacat,2019,17,170250,like
18534,torigarciia,2019,15,152608,like
18535,smushofficial,2019,21,213037,like
18536,smushofficial,2019,21,213016,like
18537,smushofficial,2019,21,213006,like
18538,mshswildcats,2019,21,213000,like
18539,ginger.gale,2019,21,212927,like
18540,emmahalseth,2019,21,212059,like
18541,smushofficial,2019,20,204944,like
18542,smushofficial,2019,20,204434,like
18543,isabellaanderssonn,2019,20,203312,like
18544,meetmayacat,2019,20,203227,like
18545,kaiagerber,2019,2,25236,like
18546,smushofficial,2019,2,25135,like
18547,smushofficial,2019,2,24825,like
18548,nikeportlandxc,2019,0,5333,like
18549,konstanze.klosterhalfen,2019,0,5328,like
18550,meetmayacat,2019,18,183242,like
18551,flotrack,2019,18,183222,like
18552,torigarciia,2019,5,53407,like
18553,eleanor_fulton,2019,3,35250,like
18554,nikeportlandxc,2019,3,35011,like
18555,gonzagatfxc,2019,3,35006,like
18556,threadsbitchh,2019,20,203246,like
18557,stanleynfriends,2019,20,203101,like
18558,flotrack,2019,20,202912,like
18559,bowermantc,2019,20,202741,like
18560,flotrack,2019,20,202728,like
18561,flotrack,2019,20,202706,like
18562,smushofficial,2019,20,202535,like
18563,flotrack,2019,20,202533,like
18564,amberunz,2019,20,202424,like
18565,meetmayacat,2019,20,202421,like
18566,_bellamariani.music,2019,17,170215,like
18567,mshswildcats,2019,22,224322,like
18568,flotrack,2019,18,183042,like
18569,smushofficial,2019,18,182808,like
18570,mountsijournalism,2019,18,182740,like
18571,meetmayacat,2019,18,182730,like
18572,meetmayacat,2019,4,41924,like
18573,hosico_cat,2019,4,41806,like
18574,flotrack,2019,4,41423,like
18575,madyreed5,2019,4,41240,like
18576,smushofficial,2019,4,41033,like
18577,ladiahallie,2019,4,41019,like
18578,mountsijournalism,2019,4,41014,like
18579,kaiagerber,2019,21,211459,like
18580,smushofficial,2019,19,190030,like
18581,emmacoburn,2019,19,190025,like
18582,mountsijournalism,2019,18,185139,like
18583,mountsijournalism,2019,18,185136,like
18584,smushofficial,2019,16,163629,like
18585,nikeportlandxc,2019,16,162836,like
18586,smushofficial,2019,16,162827,like
18587,fitnesssaunders,2019,16,162749,like
18588,konstanze.klosterhalfen,2019,23,235729,like
18589,meetmayacat,2019,18,181251,like
18590,smushofficial,2019,18,181237,like
18591,jacquelinefrimodt,2019,13,135451,like
18592,smushofficial,2019,13,134940,like
18593,kate.m.fleming,2019,3,34630,like
18594,runnerspace,2019,20,201706,like
18595,smushofficial,2019,20,201655,like
18596,paradiseicedtea,2019,19,192624,like
18597,platform9and3memes,2019,19,192354,like
18598,avengersimscreaming,2019,19,192323,like
18599,flotrack,2019,19,191658,like
18600,racin__grayson,2019,18,182233,like
18601,emmaeschbach,2019,18,182226,like
18602,peanytodd,2019,18,182219,like
18603,smushofficial,2019,18,182203,like
18604,meetmayacat,2019,18,181932,like
18605,smushofficial,2019,13,134237,like
18606,meetmayacat,2019,0,1931,like
18607,smushofficial,2019,22,221631,like
18608,runnerspace,2019,19,191339,like
18609,milesplit,2019,19,191327,like
18610,peanytodd,2019,17,174920,like
18611,mshswildcats,2019,16,164258,like
18612,gwenjorgensen,2019,14,145703,like
18613,corymcgeeruns,2019,14,143833,like
18614,meetmayacat,2019,14,143516,like
18615,smushofficial,2019,14,143404,like
18616,meetmayacat,2019,4,45329,like
18617,smushofficial,2019,19,192302,like
18618,mygglow,2019,14,142920,like
18619,hosico_cat,2019,14,142914,like
18620,meetmayacat,2019,14,142911,like
18621,elsiedombek,2019,14,142908,like
18622,courtneyfrerichs,2019,14,142842,like
18623,alicewright139,2019,14,142748,like
18624,emmawise18,2019,14,142713,like
18625,smushofficial,2019,14,142711,like
18626,smushofficial,2019,14,142709,like
18627,peanytodd,2019,14,142640,like
18628,pnwdivision28,2019,14,142558,like
18629,torigarciia,2019,14,142541,like
18630,smushofficial,2019,18,184756,like
18631,mshswildcats,2019,18,184748,like
18632,mshswildcats,2019,18,183418,like
18633,peanytodd,2019,18,183412,like
18634,shalaneflanagan,2019,14,143551,like
18635,meetmayacat,2019,14,143546,like
18636,smushofficial,2019,13,133528,like
18637,smushofficial,2019,3,34120,like
18638,smushofficial,2019,3,34112,like
18639,madyreed5,2019,3,34002,like
18640,briana.noland,2019,3,33818,like
18641,jordan.lonergan,2019,3,33612,like
18642,memesbi4tch,2019,2,22319,like
18643,tanksgoodnews,2019,2,22032,like
18644,wiaawa,2019,18,183243,like
18645,meetmayacat,2019,18,183235,like
18646,milesplit,2019,1,14140,like
18647,katiamlucas,2019,1,11139,like
18648,jacquelinefrimodt,2019,1,11132,like
18649,brad.ley.smith,2019,1,11112,like
18650,smushofficial,2019,22,223342,like
18651,smushofficial,2019,22,223340,like
18652,jonas_price15,2019,22,223250,like
18653,meetmayacat,2019,19,194338,like
18654,hannah_wask,2019,16,160301,like
18655,policingpc,2019,2,20542,like
18656,milesplit,2019,1,14924,like
18657,personofculture,2019,22,224502,like
18658,superglowva,2019,22,224014,like
18659,milesplit,2019,22,220704,like
18660,racin__grayson,2019,22,220647,like
18661,wiaawa,2019,22,220617,like
18662,mshswildcats,2019,22,220514,like
18663,mshswildcats,2019,22,220509,like
18664,meetmayacat,2019,17,170440,like
18665,smushofficial,2019,17,170431,like
18666,nikeportlandxc,2019,17,170428,like
18667,kaiagerber,2019,17,170341,like
18668,hosico_cat,2019,14,143755,like
18669,meetmayacat,2019,14,143752,like
18670,cassjarchow,2019,14,143747,like
18671,peanytodd,2019,14,143743,like
18672,ginger.gale,2019,4,41210,like
18673,pnwdivision28,2019,3,35634,like
18674,smushofficial,2019,2,21710,like
18675,dyestat,2019,23,231825,like
18676,smushofficial,2019,23,231810,like
18677,meetmayacat,2019,21,211349,like
18678,gwenjorgensen,2019,21,211145,like
18679,brothernature,2019,21,211143,like
18680,jesstonn,2019,21,210905,like
18681,smushofficial,2019,21,210835,like
18682,kate.m.fleming,2019,21,210814,like
18683,smushofficial,2019,21,210723,like
18684,smushofficial,2019,21,210657,like
18685,mshswildcats,2019,20,203840,like
18686,jacquelinefrimodt,2019,20,203757,like
18687,bellas_2nd2nd_account,2019,19,190937,like
18688,josie_demerit,2019,18,181314,like
18689,smushofficial,2019,23,232312,like
18690,milesplit,2019,23,232036,like
18691,shelbo800,2019,23,231809,like
18692,cream.ur.tartar,2019,18,184823,like
18693,peanytodd,2019,14,143556,like
18694,smushofficial,2019,13,135202,like
18695,runnerspace,2019,13,135158,like
18696,brothernature,2019,0,2518,like
18697,nikeportlandxc,2019,0,2346,like
18698,mshswildcats,2019,0,2300,like
18699,mshswildcats,2019,0,2150,like
18700,ladiahallie,2019,16,165725,like
18701,gwenjorgensen,2019,14,145132,like
18702,glossier,2019,14,144900,like
18703,skylarrosee,2019,4,40703,like
18704,olivia_fraser,2019,4,40627,like
18705,smushofficial,2019,0,5537,like
18706,meliamaling,2019,22,221642,like
18707,saigemschuller,2019,22,221609,like
18708,smushofficial,2019,17,172222,like
18709,smushofficial,2019,17,172219,like
18710,gabibleha,2019,16,165036,like
18711,smushofficial,2019,1,12847,like
18712,izzyyy.smithhh,2019,1,10820,like
18713,josie_demerit,2019,1,10759,like
18714,namelessashlyn,2019,3,34232,like
18715,smushofficial,2019,3,34010,like
18716,jacquelinefrimodt,2019,3,33949,like
18717,amberunz,2019,3,33928,like
18718,smushofficial,2019,3,33836,like
18719,carlylame,2019,20,204935,like
18720,jessicaclements,2019,18,181323,like
18721,smushofficial,2019,18,180322,like
18722,smushofficial,2019,18,180319,like
18723,taylorswift,2019,18,180311,like
18724,taylorswift,2019,18,180309,like
18725,smushofficial,2019,18,180306,like
18726,smushofficial,2019,18,180303,like
18727,madelyn.davidson,2019,18,180246,like
18728,mattimac28,2019,18,180222,like
18729,smushofficial,2019,15,154134,like
18730,nikeportlandxc,2019,15,154131,like
18731,flotrack,2019,13,135143,like
18732,usatf,2019,13,135134,like
18733,flotrack,2019,13,135121,like
18734,smushofficial,2019,13,134719,like
18735,n.ate_harris,2019,0,2035,like
18736,nikeportlandxc,2019,23,233834,like
18737,mountsikeyclub,2019,15,152018,like
